;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Название;Вид;Способ;Состав;Тип;%;г;р;Масса;Вес ингр-тов;Траты всего;Потери, %;Маржа;Цена за 1 кг;ЧП;Ссылка интернет;Ссылка ПК;Наличие;Примечание;;
Детские Молочные;Сосиски;Вареное;Сливки;Добавки;16,00%;160,00 г;80,96 ₽;3500,00 г;560,00 г;283,36 ₽;;70%;137,63 ₽;56,67 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp5;Да;;;
Детские Молочные;Сосиски;Вареное;Соль пищевая;Специи;0,90%;9,00 г;0,35 ₽;3500,00 г;31,50 г;1,21 ₽;;70%;0,59 ₽;0,24 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp6;Да;;;
Детские Молочные;Сосиски;Вареное;Соль нитритная;Специи;0,90%;9,00 г;1,15 ₽;3500,00 г;31,50 г;4,03 ₽;;70%;1,96 ₽;0,81 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp7;Да;;;
Детские Молочные;Сосиски;Вареное;Перец белый молотый;Специи;0,05%;0,50 г;0,79 ₽;3500,00 г;1,75 г;2,77 ₽;;70%;1,34 ₽;0,55 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp8;Да;;;
Детские Молочные;Сосиски;Вареное;Мускатный орех;Специи;0,05%;0,50 г;1,04 ₽;3500,00 г;1,75 г;3,64 ₽;;70%;1,77 ₽;0,73 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp9;Да;;;
Детские Молочные;Сосиски;Вареное;Сахар;Специи;0,30%;3,00 г;0,24 ₽;3500,00 г;10,50 г;0,85 ₽;;70%;0,41 ₽;0,17 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp10;Да;;;
Детские Молочные;Сосиски;Вареное;Фосфат;Специи;0,30%;3,00 г;2,24 ₽;3500,00 г;10,50 г;7,85 ₽;;70%;3,81 ₽;1,57 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp11;Да;;;
Детские Молочные;Сосиски;Вареное;Свиная черева 32/34;Оболочка;0,10%;1,00 г;39,35 ₽;3500,00 г;3,50 г;137,72 ₽;;70%;66,89 ₽;27,54 ₽;Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ - YouTube;D:\Video\Колбаса_рецепты\Сосиски детские молочные БЕЗ НИТРИТНОЙ СОЛИ.mp12;Нет;;;
Свиные ребра ГК;Цельное;ГК;Ребра свиные;Свинина;100,00%;1000,00 г;289,99 ₽;3500,00 г;3500,00 г;1 014,97 ₽;15%;90%;648,21 ₽;307,05 ₽;;;Нет;;;
Свиные ребра ГК;Цельное;ГК;Вода;Добавки;10,00%;100,00 г;0,10 ₽;3500,00 г;350,00 г;0,35 ₽;;90%;0,19 ₽;0,09 ₽;;;Да;;;
Свиные ребра ГК;Цельное;ГК;Соль нитритная;Специи;1,60%;16,00 г;2,05 ₽;3500,00 г;56,00 г;7,17 ₽;;90%;3,89 ₽;1,84 ₽;;;Да;;;
Свиные ребра ГК;Цельное;ГК;Сахар;Специи;0,40%;4,00 г;0,32 ₽;3500,00 г;14,00 г;1,13 ₽;;90%;0,61 ₽;0,29 ₽;;;Да;;;
Свиные ребра ГК;Цельное;ГК;Перец черный молотый;Специи;0,20%;2,00 г;2,19 ₽;3500,00 г;7,00 г;7,66 ₽;;90%;4,16 ₽;1,97 ₽;;;Да;;;
Свиные ребра ГК;Цельное;ГК;Паприка красная молотая;Специи;0,80%;8,00 г;6,25 ₽;3500,00 г;28,00 г;21,89 ₽;;90%;11,88 ₽;5,63 ₽;;;Нет;;;
Свиные ребра ГК;Цельное;ГК;Чеснок сушеный;Специи;0,30%;3,00 г;2,64 ₽;3500,00 г;10,50 г;9,22 ₽;;90%;5,01 ₽;2,37 ₽;;;Да;;;
Свиные ребра ГК;Цельное;ГК;Тмин;Специи;0,15%;1,50 г;1,70 ₽;3500,00 г;5,25 г;5,94 ₽;;90%;3,23 ₽;1,53 ₽;;;Да;;;
Корейка ГК;Цельное;ГК;Карбонад свиной;Свинина;100,00%;1000,00 г;399,99 ₽;3500,00 г;3500,00 г;1 399,97 ₽;15%;90%;894,10 ₽;423,52 ₽;Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый. - YouTube;D:\Video\Колбаса_рецепты\Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый.mp4;Нет;;;
Корейка ГК;Цельное;ГК;Вода;Добавки;10,00%;100,00 г;0,10 ₽;3500,00 г;350,00 г;0,35 ₽;;90%;0,19 ₽;0,09 ₽;Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый. - YouTube;D:\Video\Колбаса_рецепты\Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый.mp5;Да;;;
Корейка ГК;Цельное;ГК;Соль пищевая;Специи;1,10%;11,00 г;0,42 ₽;3500,00 г;38,50 г;1,48 ₽;;90%;0,80 ₽;0,38 ₽;Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый. - YouTube;D:\Video\Колбаса_рецепты\Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый.mp6;Да;;;
Корейка ГК;Цельное;ГК;Соль нитритная;Специи;1,10%;11,00 г;1,41 ₽;3500,00 г;38,50 г;4,93 ₽;;90%;2,68 ₽;1,27 ₽;Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый. - YouTube;D:\Video\Колбаса_рецепты\Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый.mp7;Да;;;
Корейка ГК;Цельное;ГК;Сахар;Специи;0,50%;5,00 г;0,40 ₽;3500,00 г;17,50 г;1,42 ₽;;90%;0,77 ₽;0,36 ₽;Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый. - YouTube;D:\Video\Колбаса_рецепты\Сколько соли нужно для рассола, которым шприцуют мясо. Карбонад (балык) варено-копченый.mp8;Да;;;
Кабаносси;Колбаса;ГК;Окорок свиной;Свинина;50,00%;500,00 г;184,50 ₽;3500,00 г;1750,00 г;645,75 ₽;15%;90%;412,41 ₽;195,35 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp4;Да;;;
Кабаносси;Колбаса;ГК;Грудинка свиная;Свинина;50,00%;500,00 г;215,00 ₽;3500,00 г;1750,00 г;752,48 ₽;15%;90%;480,58 ₽;227,64 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp5;Нет;;;
Кабаносси;Колбаса;ГК;Вода;Добавки;17,50%;175,00 г;0,18 ₽;3500,00 г;612,50 г;0,61 ₽;;90%;0,33 ₽;0,16 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp6;Да;;;
Кабаносси;Колбаса;ГК;Фосфат;Специи;0,15%;1,50 г;1,12 ₽;3500,00 г;5,25 г;3,93 ₽;;90%;2,13 ₽;1,01 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp7;Да;;;
Кабаносси;Колбаса;ГК;Соль нитритная;Специи;1,00%;10,00 г;1,28 ₽;3500,00 г;35,00 г;4,48 ₽;;90%;2,43 ₽;1,15 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp8;Да;;;
Кабаносси;Колбаса;ГК;Соль пищевая;Специи;1,00%;10,00 г;0,39 ₽;3500,00 г;35,00 г;1,35 ₽;;90%;0,73 ₽;0,35 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp9;Да;;;
Кабаносси;Колбаса;ГК;Перец черный молотый;Специи;0,20%;2,00 г;2,19 ₽;3500,00 г;7,00 г;7,66 ₽;;90%;4,16 ₽;1,97 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp10;Да;;;
Кабаносси;Колбаса;ГК;Перец белый молотый;Специи;0,10%;1,00 г;1,58 ₽;3500,00 г;3,50 г;5,53 ₽;;90%;3,00 ₽;1,42 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp11;Да;;;
Кабаносси;Колбаса;ГК;Тмин;Специи;0,10%;1,00 г;1,13 ₽;3500,00 г;3,50 г;3,96 ₽;;90%;2,15 ₽;1,02 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp12;Да;;;
Кабаносси;Колбаса;ГК;Чеснок сушеный;Специи;0,20%;2,00 г;1,76 ₽;3500,00 г;7,00 г;6,15 ₽;;90%;3,34 ₽;1,58 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp13;Да;;;
Кабаносси;Колбаса;ГК;Горчица семена;Специи;0,20%;2,00 г;0,94 ₽;3500,00 г;7,00 г;3,28 ₽;;90%;1,78 ₽;0,84 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp14;Нет;;;
Кабаносси;Колбаса;ГК;Свиная черева 32/34;Оболочка;0,10%;1,00 г;39,35 ₽;3500,00 г;3,50 г;137,72 ₽;;90%;74,76 ₽;35,41 ₽;Кабаносы (Kabanosy) в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Кабаносы (Kabanosy) в домашних условиях.mp15;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Лопатка свиная;Свинина;100,00%;1000,00 г;369,00 ₽;3500,00 г;3500,00 г;1 291,50 ₽;15%;70%;738,00 ₽;303,88 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp4;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Вода;Добавки;15,00%;150,00 г;0,15 ₽;3500,00 г;525,00 г;0,53 ₽;;70%;0,26 ₽;0,11 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp5;Да;;;
Хотдожные к пиву;Сосиски;Вареное;Соль нитритная;Специи;1,60%;16,00 г;2,05 ₽;3500,00 г;56,00 г;7,17 ₽;;70%;3,48 ₽;1,43 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp6;Да;;;
Хотдожные к пиву;Сосиски;Вареное;Фосфат;Специи;0,30%;3,00 г;2,24 ₽;3500,00 г;10,50 г;7,85 ₽;;70%;3,81 ₽;1,57 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp7;Да;;;
Хотдожные к пиву;Сосиски;Вареное;Перец черный молотый;Специи;0,20%;2,00 г;2,19 ₽;3500,00 г;7,00 г;7,66 ₽;;70%;3,72 ₽;1,53 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp8;Да;;;
Хотдожные к пиву;Сосиски;Вареное;Перец белый молотый;Специи;0,20%;2,00 г;3,16 ₽;3500,00 г;7,00 г;11,06 ₽;;70%;5,37 ₽;2,21 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp9;Да;;;
Хотдожные к пиву;Сосиски;Вареное;Перец чили молотый;Специи;0,30%;3,00 г;2,33 ₽;3500,00 г;10,50 г;8,15 ₽;;70%;3,96 ₽;1,63 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp10;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Перец чили целый;Специи;0,30%;3,00 г;3,88 ₽;3500,00 г;10,50 г;13,58 ₽;;70%;6,59 ₽;2,72 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp11;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Горчица семена;Специи;0,30%;3,00 г;1,41 ₽;3500,00 г;10,50 г;4,92 ₽;;70%;2,39 ₽;0,98 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp12;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Паприка красная молотая;Специи;0,60%;6,00 г;4,69 ₽;3500,00 г;21,00 г;16,42 ₽;;70%;7,97 ₽;3,28 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp13;Нет;;;
Хотдожные к пиву;Сосиски;Вареное;Свиная черева 32/34;Оболочка;0,10%;1,00 г;39,35 ₽;3500,00 г;3,50 г;137,72 ₽;;70%;66,89 ₽;27,54 ₽;Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере! - YouTube;D:\Video\Колбаса_рецепты\Рецепт колбасок из МОЕЙ ХОТДОЖНОЙ в Питере!.mp14;Нет;;;
Крепыш;Сосиски;Вареное;Индейка;Птица;100,00%;1000,00 г;569,99 ₽;3500,00 г;3500,00 г;1 994,97 ₽;15%;70%;1 139,98 ₽;469,40 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp4;Нет;;;
Крепыш;Сосиски;Вареное;Соль пищевая;Специи;1,80%;18,00 г;0,69 ₽;3500,00 г;63,00 г;2,43 ₽;;70%;1,18 ₽;0,49 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp5;Да;;;
Крепыш;Сосиски;Вареное;Смесь приправ «Молочные сосиски»;Специи;0,50%;5,00 г;7,17 ₽;3500,00 г;17,50 г;25,08 ₽;;70%;12,18 ₽;5,02 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp6;Нет;;;
Крепыш;Сосиски;Вареное;Цитрат натрия E331;Специи;0,50%;5,00 г;1,34 ₽;3500,00 г;17,50 г;4,67 ₽;;70%;2,27 ₽;0,93 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp7;Нет;;;
Крепыш;Сосиски;Вареное;Вода;Добавки;15,00%;150,00 г;0,15 ₽;3500,00 г;525,00 г;0,53 ₽;;70%;0,26 ₽;0,11 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp8;Да;;;
Крепыш;Сосиски;Вареное;Подсолнечное масло;Добавки;15,00%;150,00 г;24,75 ₽;3500,00 г;525,00 г;86,63 ₽;;70%;42,08 ₽;17,33 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp9;Да;;;
Крепыш;Сосиски;Вареное;Полиамидная сосисочная;Оболочка;0,10%;1,00 г;15,41 ₽;3500,00 г;3,50 г;53,93 ₽;;70%;26,19 ₽;10,79 ₽;Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус. - YouTube;D:\Video\Колбаса_рецепты\Сосиски Крепыш, без нитритной соли. Сравнение рецептур с фосфатом и цитратом - консистенция и вкус.mp10;Да;;;
Мортаделла Фисташка;Колбаса;Вареное;Лопатка свиная;Свинина;100,00%;1000,00 г;369,00 ₽;3500,00 г;3500,00 г;1 291,50 ₽;15%;70%;738,00 ₽;303,88 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp4;Нет;;;
Мортаделла Фисташка;Колбаса;Вареное;Шпик;Свинина;5,00%;50,00 г;15,00 ₽;3500,00 г;175,00 г;52,50 ₽;15%;70%;30,00 ₽;12,35 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp5;Нет;;;
Мортаделла Фисташка;Колбаса;Вареное;Фисташки;Добавки;5,00%;50,00 г;110,00 ₽;3500,00 г;175,00 г;385,00 ₽;;70%;187,00 ₽;77,00 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp6;Нет;;;
Мортаделла Фисташка;Колбаса;Вареное;Смесь приправ Мортаделла;Специи;0,65%;6,50 г;10,68 ₽;3500,00 г;22,75 г;37,38 ₽;;70%;18,16 ₽;7,48 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp7;Нет;;;
Мортаделла Фисташка;Колбаса;Вареное;Вода;Добавки;10,00%;100,00 г;0,10 ₽;3500,00 г;350,00 г;0,35 ₽;;70%;0,17 ₽;0,07 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp8;Да;;;
Мортаделла Фисташка;Колбаса;Вареное;Фосфат;Специи;0,30%;3,00 г;2,24 ₽;3500,00 г;10,50 г;7,85 ₽;;70%;3,81 ₽;1,57 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp9;Да;;;
Мортаделла Фисташка;Колбаса;Вареное;Полиамидная 80;Оболочка;0,10%;1,00 г;9,74 ₽;3500,00 г;3,50 г;34,08 ₽;;70%;16,55 ₽;6,82 ₽;РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике - YouTube;D:\Video\Колбаса_рецепты\РОЗЫГРЫШ и АКЦИЯ. Мортаделла в духовке + рецептура сыровяленой Луканки, вялим в холодильнике.mp10;Да;;;
Луканка;Колбаса;Сыровяленное;Лопатка свиная;Свинина;25,00%;250,00 г;92,25 ₽;3500,00 г;875,00 г;322,88 ₽;35%;200%;425,77 ₽;283,85 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp4;Нет;;;
Луканка;Колбаса;Сыровяленное;Грудинка свиная;Свинина;25,00%;250,00 г;107,50 ₽;3500,00 г;875,00 г;376,24 ₽;35%;200%;496,14 ₽;330,76 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp5;Нет;;;
Луканка;Колбаса;Сыровяленное;Говядина;Говядина;50,00%;500,00 г;355,00 ₽;3500,00 г;1750,00 г;1 242,48 ₽;35%;200%;1 638,44 ₽;1 092,29 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp6;Да;;;
Луканка;Колбаса;Сыровяленное;Соль нитритная;Специи;2,50%;25,00 г;3,20 ₽;3500,00 г;87,50 г;11,20 ₽;;200%;9,60 ₽;6,40 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp7;Да;;;
Луканка;Колбаса;Сыровяленное;Смесь приправ «Луканка»;Специи;1,00%;10,00 г;11,00 ₽;3500,00 г;35,00 г;38,50 ₽;;200%;33,00 ₽;22,00 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp8;Нет;;;
Луканка;Колбаса;Сыровяленное;Аскорбиновая кислота;Специи;0,30%;3,00 г;5,11 ₽;3500,00 г;10,50 г;17,87 ₽;;200%;15,32 ₽;10,21 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp9;Да;;;
Луканка;Колбаса;Сыровяленное;Мембрин кольцевой 42 мм;Оболочка;0,10%;1,00 г;35,56 ₽;3500,00 г;3,50 г;124,48 ₽;;200%;106,69 ₽;71,13 ₽;Луканка болгарская. Адаптированный рецепт для начинающих. - YouTube;D:\Video\Колбаса_рецепты\Луканка болгарская. Адаптированный рецепт для начинающих.mp10;Нет;;;
Чечил косичка;Сыр;Сыр;Молоко;Добавки;100,00%;1000,00 г;66,66 ₽;3500,00 г;3500,00 г;233,31 ₽;92%;300%;3 333,00 ₽;2 499,75 ₽;ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ - YouTube;D:\Video\Колбаса_рецепты\ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ.mp4;Да;;;
Чечил косичка;Сыр;Сыр;Уксус 9%;Добавки;3,00%;30,00 г;5,19 ₽;3500,00 г;105,00 г;18,17 ₽;;300%;20,76 ₽;15,57 ₽;ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ - YouTube;D:\Video\Колбаса_рецепты\ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ.mp4;Да;;;
Чечил косичка;Сыр;Сыр;Вода;Добавки;50,00%;500,00 г;0,50 ₽;3500,00 г;1750,00 г;1,75 ₽;;300%;2,00 ₽;1,50 ₽;ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ - YouTube;D:\Video\Колбаса_рецепты\ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ.mp4;Да;;;
Чечил косичка;Сыр;Сыр;Соль пищевая;Специи;10,00%;100,00 г;3,85 ₽;3500,00 г;350,00 г;13,48 ₽;;300%;15,40 ₽;11,55 ₽;ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ - YouTube;D:\Video\Колбаса_рецепты\ВСЕГО ДВА ИНГРЕДИЕНТА! КАК ПРИГОТОВИТЬ СЫР КОСИЧКУ (ЧЕЧИЛ) В ДОМАШНИХ УСЛОВИЯХ.mp4;Да;;;
Панир;Сыр;Сыр;Молоко;Добавки;100,00%;1000,00 г;66,66 ₽;3500,00 г;3500,00 г;233,31 ₽;92%;300%;3 333,00 ₽;2 499,75 ₽;ДОМАШНИЙ СЫР ПАНИР - рецепт сыра, который можно жарить, как тофу ☆ Как сделать сыр из молока дома? - YouTube;D:\Video\Колбаса_рецепты\ДОМАШНИЙ СЫР ПАНИР - рецепт сыра, который можно жарить, как тофу ☆ Как сделать сыр из молока дома_.mp4;Да;;;
